feature,mean_abs_shap
otherproc9_STEREOTACTIC COMPUTER ASSISTED PX SPINAL,0.0004982529685945459
surgspec_Pediatric Neurosurgery,0.000486826822479887
dprptt,0.00047167636936980403
dothsysep,0.0004707084897573866
otherproc7,0.00046832366903857886
struct_pulm_ab,0.0004622389873342889
retopor2icd101_T81.42XA,0.0004601718683352002
nothbleed,0.0004487107976645685
concurr3_MUSC MYOCUTANEOUS/FASCIOCUTANEOUS FLAP TRUNK,0.00044755077931302574
readmreason2_Wound Disruption/Dehiscence,0.0004459610433441242
ped_sap_name1_Vancomycin,0.0004226570124885581
readmreason2_Superficial Incisional SSI,0.00040953439989080577
retopor2icd101_T81.31XA,0.0003970291617951142
readmrelated1,0.00039433642119016924
dothbleed,0.0003881356670130962
retopor2icd101_M41.45,0.0003827558458956953
concurr4_APP SKN SUB GRFT T/A/L AREA/100SQ CM EA ADL 25SC,0.00037647177371627976
otherproc10_AUTOGRAFT SPINE SURGERY LOCAL FROM SAME INCISION,0.0003661544536149311
combo_abx_regimen_cefazolin_gentamicin_vancomycin,0.00036288050019394073
ped_spn_icudays_1 day,0.00035079543687159087
ped_sap_name2_CeFAZoLin _Kefzol_,0.00034923791382539786
ostomy_type_Lower Gastrointestinal Tract,0.00034292833982121066
bleed_ml_tot,0.0003400093868340534
ivh_grade_No IVH reported,0.00033779356049233204
concurr6_REPAIR COMPLEX TRUNK EACH ADDITIONAL 5 CM/_,0.00033215062465671993
othercpt1,0.00032096126955734404
concurr7_PREP SITE TRUNK/ARM/LEG ADDL 100 SQ CM/1PCT,0.000319617258081444
crf_Minor cardiac risk factors,0.0003053721007856351
used_gentamicin,0.0002985110850500211
caseid,0.00029544038047977676
ped_sap_intraop_findings,0.0002941768900567863
retopor2icd101_N20.1,0.0002928791258720759
concurr3_RPR DURAL/CSF LEAK/PSEUDOMENINGOCELE W/LAM,0.0002883551751245225
prplate,0.0002832307687655729
used_clindamycin,0.0002729018384336447
inout_Outpatient,0.00026752686485672256
otherproc10_BONE MARROW ASPIRATION BONE GRFG SPI SURG ONLY,0.0002665882779376616
ped_spn_icudays_6 days,0.0002636422058308487
concurr4_OSTEOTOMY SPINE PST/PSTLAT APPR 1 VRT SGM THRC,0.0002522981248626811
dpralkph,0.000251875301966252
readmission1,0.0002510169826382612
ped_spn_antifib,0.00024852332066521373
concpt4,0.0002453804762185127
ped_spn_neuromon,0.00024389516756564882
retopor2icd101_J95.09,0.00022988405849184518
concpt3,0.00022686618652561957
ped_sap_name1_Piperacillin/tazobactam _Zosyn_,0.00021968359271260217
ped_spn_icudays_9 days,0.00021693788507363084
dothseshock,0.00020852118739197353
"ostomy_type_Upper Gastrointestinal Tract,Lower Gastrointestinal Tract,Urinary Tract",0.0002018372281901279
otherproc10_ARTHRODESIS CMBN TQ 1NTRSPC EACH ADDITIONAL,0.0002009256532296675
otherproc10_NJX DX/THER SBST INTRLMNR CRV/THRC W/O IMG GDN,0.00019821844483098786
prem_birth_27-28 completed weeks gestation,0.00018202040229195764
combo_abx_regimen_cefazolin_ceftazidime_vancomycin,0.00017472656016552502
dreintub,0.00017387356568264516
death30yn,0.00016638250411594294
podiag10,0.00016473354154014993
otherproc10_INSERTION WIRE/PIN W/APPL SKELETAL TRACTION SPX,0.00016039807424652485
ped_sap_prophylaxis,0.00015592017834807582
conwrvu4,0.0001544114873135681
ped_spn_post_trnsvol_cell,0.00014764165917852324
ped_sap_name2_CefTRIAXone _Rocephin_,0.0001377019510264893
combo_abx_regimen_clindamycin_gentamicin,0.00012683376456491601
otherproc6,0.00012455660350245765
readmreason2_Organ/Space SSI,0.00012389720097558482
otherproc9_APPL HALO 6/_ PINS THIN SKULL OSTEOLOGY,0.00012090898322141986
concurr3_IMPLTJ/RPLCMT ITHCL/EDRL DRUG NFS SUBQ RSVR,0.00011685057624148904
concurr4_ADJT TIS TRNSFR/REARGMT DEFEC EA ADDL 30 SQCM,0.00011083456961244582
otherproc8_AUTOGRAFT SPINE SURGERY MORSELIZED SEP INCISION,0.00010862763805662861
prbili,0.00010781601792049659
combo_abx_regimen_clindamycin_vancomycin,0.00010502393255913583
oxygen_sup,0.00010422304028352148
concurr4_SECONDARY CLOSURE SURG WOUND/DEHSN EXTSV/COMPLIC,0.00010233386212549697
combo_abx_regimen_cefazolin_clindamycin_vancomycin,0.00010063476194158892
race_Black or African American,9.169344550961418e-05
concurr3_ADJNT TIS TRNSFR/REARGMT ANY AREA 30.1-60 SQ CM,8.925022959211988e-05
transt_Chronic care/Rehab/Intermediate Care/Spinal Cord,8.885190786823788e-05
combo_abx_regimen_gentamicin_vancomycin,7.791673534253234e-05
combo_abx_regimen_clindamycin_gentamicin_metronidazole,7.527075187095394e-05
readmpodays2,6.94132314181386e-05
combo_abx_regimen_cefazolin_ceftriaxone_metronidazole,6.689494213147887e-05
concurr3_NJX DX/THER SBST INTRLMNR CRV/THRC W/O IMG GDN,6.481681787391335e-05
conwrvu5,6.380815137660871e-05
concurr3_ARTHRODESIS POSTERIOR SPINAL DFRM _6 VRT SGM,6.184531834905266e-05
crf_Severe cardiac risk factors,5.4267074295129436e-05
dothclab,5.377908674944904e-05
concurr3_NEGATIVE PRESSURE WOUND THERAPY DME _= 50 SQ CM,5.206019165364375e-05
ped_sap_name2_Other,5.2041127536864545e-05
otherproc8_APPLICATION HALO CRANIAL INCLUDING REMOVAL,5.119588900934878e-05
dcdarrest,5.1099168116193025e-05
concurr8_REPAIR COMPLEX TRUNK EACH ADDITIONAL 5 CM/_,4.9829384758673944e-05
concurr6_OSTEOT SPI PST/PSTLAT APPR 1 VRT SGM EA VRT SGM,4.499049206973873e-05
ped_spn_icudays_25 days,4.38178310324125e-05
dszre,4.260741428505814e-05
ped_sap_name2_Cefepime _Maxipime_,4.152696109922648e-05
ped_spn_post_neurodef,3.923406801971647e-05
otherproc8_ADJT TIS TRNSFR/REARGMT DEFEC EA ADDL 30 SQCM,3.809133459917644e-05
ped_sap_infection,3.2060573888860805e-05
combo_abx_regimen_gentamicin_metronidazole,3.1940122299460655e-05
otherproc9_OSTEOTOMY SPINE PST/PSTLAT APPR 1 VRT SGM LMBR,3.006686862998936e-05
combo_abx_regimen_clindamycin_gentamicin_vancomycin,2.9389313835082595e-05
retopor2icd101_G91.1,2.3799256419447152e-05
concpt7,2.3709811815279537e-05
weight,2.244921012684569e-05
concurr4_MUSC MYOCUTANEOUS/FASCIOCUTANEOUS FLAP TRUNK,2.149353183930336e-05
dothvt,2.1248075908544635e-05
dneurodef,2.007105354865571e-05
retopor2icd101_T81.40XA,1.8021454059561884e-05
concurr4_REMOVAL POSTERIOR SEGMENTAL INSTRUMENTATION,1.7795148507409818e-05
surgspec_Pediatric Otolaryngology _ENT_,1.600080863115156e-05
ped_spn_icudays_28 days,1.579371908910839e-05
concpt6,1.2488146167416144e-05
"ostomy_type_Central Nervous System,Urinary Tract",1.2192200988005301e-05
otherproc10_STEREOTACTIC COMPUTER ASSISTED PX SPINAL,1.0842086626271776e-05
conwrvu7,9.052092861585799e-06
ivh_grade_Grade 2,8.962127362241181e-06
conwrvu6,8.78823164623573e-06
ped_spn_icudays_16 days,7.494741116542406e-06
nneurodef,6.881804513528136e-06
concurr7_STEREOTACTIC COMPUTER ASSISTED PX SPINAL,6.52497121129419e-06
otherproc8_POSTERIOR SEGMENTAL INSTRUMENTATION 7-12 VRT SEG,6.418546011157512e-06
drenainsf,6.057895255307441e-06
dischdest_Against Medical Advice _AMA_,5.473907627645039e-06
conwrvu8,4.862940102457954e-06
race_Race combinations with low frequency,4.810015729392472e-06
combo_abx_regimen_ceftazidime_gentamicin_vancomycin,3.3611421724761955e-06
concpt5,1.4704664347285211e-06
retopor2icd101_S31.0,1.2521027924473636e-06
ped_spn_icudays_23 days,6.886360476427438e-07
retopor2icd101_M41.40,0.0
readmreason1_Wound Disruption/Dehiscence,0.0
retopor2icd101_A49.8,0.0
readmreason2_Other _list ICD 10 code_,0.0
retopor2icd101_B95.62,0.0
readmreason2_Pneumonia,0.0
retopor2icd101_S21.201A,0.0
retopor2icd101_J69.0,0.0
readmreason2_Postoperative Systemic Sepsis,0.0
readmrelicd102_R11.14,0.0
retopor2icd101_M41.46,0.0
readmrelicd102_T81.49XA,0.0
retopor2icd101_I46.9,0.0
readmreason2_Seizure,0.0
retopor2icd101_G96.0,0.0
readmrelicd102_K29.70,0.0
readmrelicd102_R05,0.0
io_unplannedextub_Unplanned Extubation,0.0
readmreason1_Venous Thrombosis requiring Therapy,0.0
urninfec_Urinary Tract Infection,0.0
renainsf_Progressive Renal Insufficiency,0.0
onvent48hrs_On Ventilator _ 48 hours,0.0
reintub_Unplanned Intubation,0.0
oupneumo_Pneumonia,0.0
supinfec_Superficial Incisional SSI,0.0
io_cdarrest_No Complication,0.0
dischdest_Unknown,0.0
dischdest_Other Facility,0.0
concurr9_REPAIR COMPLEX TRUNK EACH ADDITIONAL 5 CM/_,0.0
concurr7_REPAIR COMPLEX TRUNK EACH ADDITIONAL 5 CM/_,0.0
concurr7_PREP SITE TRUNK/ARM/LEG 1ST 100 SQ CM/1PCT,0.0
hxcld,0.0
concurr6_LENGTHENING HAMSTRING TENDON SINGLE,0.0
concurr5_TRANSPLANT/TRANSFER THIGH XTNSR TO FLXR 1 TENDON,0.0
concurr5_RPR DURAL/CEREBROSPINAL FLUID LEAK X REQ LAM,0.0
concurr5_PREP SITE TRUNK/ARM/LEG ADDL 100 SQ CM/1PCT,0.0
concurr5_OSTEOTOMY SPINE PST/PSTLAT APPR 1 VRT SGM THRC,0.0
concurr5_NJX DX/THER SBST INTRLMNR CRV/THRC W/O IMG GDN,0.0
concurr5_MUSC MYOCUTANEOUS/FASCIOCUTANEOUS FLAP TRUNK,0.0
oprenafl_No Complication,0.0
cnscoma_No Complication,0.0
readmreason1_Urinary Tract Infection,0.0
cszre_Seizure,0.0
readmreason1_Unplanned Intubation,0.0
readmreason1_Superficial Incisional SSI,0.0
readmreason1_Seizure,0.0
readmreason1_Postoperative Systemic Sepsis,0.0
readmreason1_Postoperative Septic Shock,0.0
readmreason1_Pneumonia,0.0
readmreason1_Other _list ICD 10 code_,0.0
readmreason1_Organ/Space SSI,0.0
readmreason1_Deep Incisional SSI,0.0
readmreason1_Cardiac Arrest Requiring CPR,0.0
readmreason1_C.diff Colitis,0.0
othclab_No Complication,0.0
othseshock_Septic Shock,0.0
othsysep_Systemic Sepsis,0.0
othcdiff_No Complication,0.0
othvt_VT Requiring Therapy,0.0
othbleed_No Complication,0.0
cdarrest_No Complication,0.0
neurodef_No Complication,0.0
retopor2icd101_T81.30XA,0.0
otherwrvu8,0.0
retopor2icd101_T81.32XA,0.0
combo_abx_regimen_cefazolin_ceftriaxone,0.0
combo_abx_regimen_cefazolin,0.0
used_ceftriaxone,0.0
used_doxycycline,0.0
used_metronidazole,0.0
used_ampicillin,0.0
used_vancomycin,0.0
used_cefoxitin,0.0
used_cefazolin,0.0
admyr,0.0
operyr,0.0
ped_spn_icudays_7 days,0.0
ped_spn_icudays_5 days,0.0
ped_spn_icudays_4 days,0.0
ped_spn_icudays_30 days,0.0
ped_spn_icudays_3 days,0.0
ped_spn_icudays_24 days,0.0
ped_spn_icudays_22 days,0.0
ped_spn_icudays_21 days,0.0
ped_spn_icudays_20 days,0.0
ped_spn_icudays_2 days,0.0
ped_spn_icudays_19 days,0.0
ped_spn_icudays_18 days,0.0
ped_spn_icudays_17 days,0.0
combo_abx_regimen_ceftriaxone_vancomycin,0.0
combo_abx_regimen_gentamicin,0.0
retopor2icd101_T81.40XD,0.0
combo_abx_regimen_cefazolin_clindamycin,0.0
combo_abx_regimen_ceftazidime_gentamicin_metronidazole,0.0
combo_abx_regimen_ampicillin_cefazolin,0.0
combo_abx_regimen_clindamycin_metronidazole_vancomycin,0.0
combo_abx_regimen_ceftriaxone_clindamycin_vancomycin,0.0
combo_abx_regimen_cefazolin_metronidazole,0.0
combo_abx_regimen_metronidazole_vancomycin,0.0
combo_abx_regimen_cefazolin_ceftazidime_ceftriaxone,0.0
combo_abx_regimen_cefazolin_ceftriaxone_gentamicin,0.0
single_abx_regimen_,0.0
combo_abx_regimen_cefazolin_clindamycin_gentamicin,0.0
combo_abx_regimen_cefazolin_ceftazidime_gentamicin,0.0
combo_abx_regimen_cefazolin_ceftazidime,0.0
combo_abx_regimen_ceftazidime_vancomycin,0.0
combo_abx_regimen_vancomycin,0.0
combo_abx_regimen_cefazolin_vancomycin,0.0
combo_abx_regimen_cefazolin_ceftazidime_metronidazole,0.0
combo_abx_regimen_ceftriaxone_metronidazole_vancomycin,0.0
combo_abx_regimen_ceftazidime_metronidazole_vancomycin,0.0
combo_abx_regimen_gentamicin_metronidazole_vancomycin,0.0
combo_abx_regimen_cefazolin_gentamicin_metronidazole,0.0
combo_abx_regimen_clindamycin_metronidazole,0.0
combo_abx_regimen_cefazolin_clindamycin_metronidazole,0.0
combo_abx_regimen_cefazolin_cefoxitin,0.0
ped_spn_icudays_15 days,0.0
ped_spn_icudays_14 days,0.0
ped_spn_icudays_13 days,0.0
ped_spn_icudays_11 days,0.0
ped_sap_name2_Ampicillin WITHOUT sulbactam,0.0
ped_sap_name1_Tobramycin,0.0
ped_sap_name1_Other,0.0
ped_sap_name1_Meropenem _Merrem_,0.0
ped_sap_name1_Levofloxacin _Levaquin_,0.0
ped_sap_name1_Gentamicin _Garamycin_,0.0
ped_sap_name1_Clindamycin _Cleocin_,0.0
ped_sap_name1_Cefuroxime,0.0
ped_sap_name1_CefoTEtan _Cefotan_,0.0
ped_sap_name1_Cefepime _Maxipime_,0.0
ped_sap_name1_CefTRIAXone _Rocephin_,0.0
ped_sap_name1_CefTAZidime _Fortaz/Tazicef_,0.0
ped_sap_name1_CefOXitin,0.0
ventilat,0.0
ped_sap_name1_Aztreonam,0.0
ped_sap_name1_Azithromycin,0.0
"postop_covid_Yes,",0.0
"preop_covid_Yes,",0.0
retopor2icd101_T88.8XXD,0.0
retopor2icd101_T84.7XXA,0.0
retopor2icd101_T84.63XA,0.0
retopor2icd101_T81.49XA,0.0
retopor2icd101_T81.41XA,0.0
ped_sap_name2_Ampicillin/sulbactam _Unasyn_,0.0
ped_sap_name2_Aztreonam,0.0
ped_sap_name2_CefOXitin,0.0
concurr5_AUTOGRAFT SPINE SURGERY LOCAL FROM SAME INCISION,0.0
dnr,0.0
ped_sap_name3_nan,0.0
ped_sap_name3_Vancomycin,0.0
ped_sap_name3_Other,0.0
ped_sap_name3_Metronidazole _Flagyl_,0.0
ped_sap_name3_Gentamicin _Garamycin_,0.0
ped_sap_name3_Clindamycin _Cleocin_,0.0
ped_sap_name3_Ceftizoxime sodium,0.0
ped_sap_name3_Cefepime _Maxipime_,0.0
ped_sap_name3_CefTRIAXone _Rocephin_,0.0
ped_sap_name2_nan,0.0
ped_sap_name2_CefTAZidime _Fortaz/Tazicef_,0.0
ped_sap_name2_Vancomycin,0.0
ped_sap_name2_Tobramycin,0.0
ped_sap_name2_Piperacillin/tazobactam _Zosyn_,0.0
ped_sap_name2_Metronidazole _Flagyl_,0.0
ped_sap_name2_Imipenem/cilastatin _Primaxin_,0.0
ped_sap_name2_Gentamicin _Garamycin_,0.0
ped_sap_name2_Doxycycline,0.0
ped_sap_name2_Clindamycin _Cleocin_,0.0
ped_sap_name2_Cefuroxime,0.0
ped_sap_name2_CefoTEtan _Cefotan_,0.0
ped_sap_name3_CeFAZoLin _Kefzol_,0.0
concurr3_ARTL CATHJ/CANNULJ MNTR/TRANSFUSION SPX PRQ,0.0
concurr5_APP SKN SUB GRFT T/A/L AREA/100SQ CM EA ADL 25SC,0.0
surgspec_Pediatric Surgery,0.0
ivh_grade_Grade 4,0.0
ivh_grade_Grade 3,0.0
crf_No cardiac risk factors,0.0
prem_birth_Unknown,0.0
prem_birth_No,0.0
prem_birth_Less than 24 completed weeks gestation,0.0
prem_birth_35-36 completed weeks gestation,0.0
prem_birth_33-34 completed weeks gestation,0.0
prem_birth_31-32 completed weeks gestation,0.0
prem_birth_29-30 completed weeks gestation,0.0
prem_birth_25-26 completed weeks gestation,0.0
surgspec_Pediatric Orthopedic Surgery,0.0
"ostomy_type_Central Nervous System,Lower Gastrointestinal Tract,Urinary Tract",0.0
cerebral_palsy,0.0
"transt_Transferred from outside hospital _NICU, PICU, Inpatient on General floor, Adult ICU_",0.0
transt_Other Facility,0.0
transt_Other,0.0
transt_Home/Permanent Residence,0.0
"transt_Admitted through ER, including outside ER with direct hospital admission",0.0
transt_Admitted from home/clinic/doctor's office,0.0
lapthor_Open Only or N/A,0.0
lapthor_Laparoscopic/MIS and Open,0.0
"prncptx_ARTHRODESIS, POSTERIOR, FOR SPINAL DEFORMITY, WITH OR WITHOUT CAST; UP TO 6 VERTEBRAL SEGMENTS",0.0
"prncptx_ARTHRODESIS, POSTERIOR, FOR SPINAL DEFORMITY, WITH OR WITHOUT CAST; 7 TO 12 VERTEBRAL SEGMENTS",0.0
ivh_grade_IVH reported but no grade assigned,0.0
"ostomy_type_Central Nervous System,Upper Gastrointestinal Tract",0.0
otherproc8_INSERTION WIRE/PIN W/APPL SKELETAL TRACTION SPX,0.0
asaclas_ASA 2 – Mild Systemic D,0.0
otherproc8_CTR MOTR EP STD TRANSCRNL MOTR STIM UPR&LOW LI,0.0
otherproc8_BONE MARROW ASPIRATION BONE GRFG SPI SURG ONLY,0.0
otherproc8_AUTOGRAFT SPINE SURGERY LOCAL FROM SAME INCISION,0.0
otherproc8_ARTHRODESIS POSTERIOR SPINAL DFRM 7-12 VRT SGM,0.0
otherproc8_ARREST EPIPHYSEAL DISTAL FEMUR,0.0
otherproc8_APPL CRANIAL TONG/STRTCTC FRAME W/REMOVAL SPX,0.0
otherproc8_ALLOGRAFT FOR SPINE SURGERY ONLY STRUCTURAL,0.0
otherproc8_ALLOGRAFT FOR SPINE SURGERY ONLY MORSELIZED,0.0
asaclas_ASA Not Assigned,0.0
asaclas_ASA 4 – Severe Systemic,0.0
impcogstat,0.0
wndclas_Dirty/Infected,0.0
"ostomy_type_Central Nervous System,Upper Gastrointestinal Tract,Lower Gastrointestinal Tract",0.0
wndclas_Contaminated,0.0
wndclas_Clean/Contaminated,0.0
casetype_Urgent,0.0
casetype_Emergent,0.0
malignancy_Past history of cancer,0.0
malignancy_No current or prior history of cancer,0.0
prsepis_Sepsis,0.0
ostomy_type_Urinary Tract,0.0
"ostomy_type_Upper Gastrointestinal Tract,Urinary Tract",0.0
"ostomy_type_Thorax,Upper Gastrointestinal Tract",0.0
"ostomy_type_Lower Gastrointestinal Tract,Urinary Tract",0.0
acq_abnormality,0.0
neuromuscdis,0.0
"race_White,Some Other Race",0.0
dcnscoma,0.0
readmission3,0.0
readmrelated2,0.0
readmission2,0.0
nothclab,0.0
nothseshock,0.0
nothsysep,0.0
dothcdiff,0.0
nothcdiff,0.0
nothvt,0.0
ncdarrest,0.0
nszre,0.0
ncnscoma,0.0
"race_White,Black or African American",0.0
nurninfec,0.0
doprenafl,0.0
noprenafl,0.0
nrenainsf,0.0
nonvent48hrs,0.0
nreintub,0.0
nsupinfec,0.0
yrdeath,0.0
hdisdt,0.0
conwrvu9,0.0
otherproc5,0.0
readmission5,0.0
retorrelated,0.0
reoperation2,0.0
concpt9,0.0
"race_White,Asian",0.0
race_White,0.0
race_Unknown/Not Reported,0.0
race_Some Other Race,0.0
race_Race Combinations with Low Frequency,0.0
race_Native Hawaiian or Other Pacific Islander,0.0
race_Asian,0.0
steroid,0.0
icuyesorno,0.0
inotr_support,0.0
transfus,0.0
bleeddis,0.0
othercpt3,0.0
ped_spn_preopmri,0.0
ped_spn_priorop,0.0
ped_sap_allergy,0.0
othercpt10,0.0
ped_sap_redosed,0.0
ped_sap_before,0.0
ped_sap_congenital,0.0
wndinf,0.0
crd_icd9_3,0.0
concpt8,0.0
otherproc8_FLUOROSCOPY UP TO 1 HOUR PHYSICIAN/QHP TIME,0.0
otherproc8_INSJ STABLJ DEV W/O DCMPRN LUMBAR SECOND LEVEL,0.0
concurr5_ADJT TIS TRNSFR/REARGMT DEFEC EA ADDL 30 SQCM,0.0
concurr3_ALLOGRAFT FOR SPINE SURGERY ONLY MORSELIZED,0.0
concurr3_INSJ NON-TUNNELED CENTRAL VENOUS CATH AGE 5 YR/_,0.0
concurr3_GRAFTING OF AUTOLOGOUS SOFT TISS BY DIRECT EXC,0.0
concurr3_DEBRIDEMENT MUSCLE & FASCIA 20 SQ CM/_,0.0
concurr3_CONVERT GASTROSTOMY-GASTRO-JEJUNOSTOMY TUBE PERQ,0.0
concurr3_CHEMODENERV PAROTID&SUBMANDIBL SALIVARY GLNDS,0.0
concurr3_BRNCHSC W/BRNCL ALVEOLAR LAVAGE,0.0
concurr3_AUTOGRAFT SPINE SURGERY LOCAL FROM SAME INCISION,0.0
concurr3_ARTHRODESIS POSTERIOR SPINAL DFRM 13+ VRT SGM,0.0
concurr3_APPLICATION HALO FEMORAL INCLUDING REMOVAL,0.0
concurr3_APP SKN SUB GRFT T/A/L AREA/100SQ CM EA ADL 25SC,0.0
concurr3_APP SKN SUB GRFT T/A/L AREA/100SQ CM /_1ST 25,0.0
concurr3_ADJT TIS TRNSFR/REARGMT DEFEC EA ADDL 30 SQCM,0.0
concurr3_LENGTHENING HAMSTRING TENDON SINGLE,0.0
otherproc10_THORACOPLASTY SCHEDE TYPE/EXTRAPLEURAL,0.0
otherproc10_REPAIR COMPLEX TRUNK EACH ADDITIONAL 5 CM/_,0.0
otherproc10_REPAIR COMPLEX TRUNK 2.6-7.5 CM,0.0
otherproc10_POSTERIOR SEGMENTAL INSTRUMENTATION 7-12 VRT SEG,0.0
otherproc10_PELVIC FIXATION OTHER THAN SACRUM,0.0
otherproc10_OSTEOTOMY SPINE PST/PSTLAT APPR 1 VRT SGM THRC,0.0
otherproc10_OSTEOTOMY SPINE PST/PSTLAT APPR 1 VRT SGM LMBR,0.0
esovar,0.0
otherproc10_MUSC MYOCUTANEOUS/FASCIOCUTANEOUS FLAP TRUNK,0.0
otherproc10_LAM FACETECTOMY&FORAMOT 1 VRT SGM EA ADDL SGM,0.0
otherproc10_IONM REMOTE/NEARBY/_1 PATIENT IN OR PER HOUR,0.0
concurr3_INSJ TUNNELED CVC W/O SUBQ PORT/PMP AGE 5 YR/_,0.0
concurr3_MICROSURG TQS REQ USE OPERATING MICROSCOPE,0.0
otherproc8_IONM REMOTE/NEARBY/_1 PATIENT IN OR PER HOUR,0.0
concurr4_IMPLTJ REVJ/RPSG ITHCL/EDRL CATH W/LAM,0.0
concurr4_UNLISTED PROCEDURE LUNGS & PLEURA,0.0
concurr4_TRACHEOBRNCHSC THRU EST TRACHS INC,0.0
concurr4_TENOTOMY HIP FLEXOR OPEN SEPARATE PROCEDURE,0.0
